grupo,idioma,linea,atributos_completos
HOME,sv,695,"{""tag"":""img"",""line"":695,""alt"":""Grupp som njuter av scooteruthyrning, inlines och cyklar nära Barceloneta-stranden och Vila Olímpica i Barcelona"",""class"":""zoom"",""decoding"":""async"",""fetchpriority"":""high"",""height"":""900"",""sizes"":""100vw"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-1600-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-480-v1.webp 480w, /images/rsb-barcelona-rental-hero-group-beach-720-v2.webp 720w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-800-v1.webp 800w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-1600-v1.webp 1600w"",""width"":""1600""}"
HOME,sv,759,"{""tag"":""img"",""line"":759,""alt"":""Scooter att hyra hos RSB i Vila Olímpica, Barcelona"",""decoding"":""async"",""height"":""936"",""loading"":""lazy"",""sizes"":""(max-width: 640px) 92vw, (max-width: 1024px) 44vw, 420px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-scooter-rental-barcelona-vila-olimpica-800.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-scooter-rental-barcelona-vila-olimpica-480.webp 480w, https://rentalscooterbarcelona.com/images/rsb-scooter-rental-barcelona-vila-olimpica-800.webp 800w"",""width"":""800""}"
HOME,sv,790,"{""tag"":""img"",""line"":790,""alt"":""Inlines att hyra hos RSB i Vila Olímpica, Barcelona"",""decoding"":""async"",""height"":""533"",""loading"":""lazy"",""sizes"":""(max-width: 640px) 92vw, (max-width: 1024px) 44vw, 420px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-inline-skates-rental-barcelona-vila-olimpica-800.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-inline-skates-rental-barcelona-vila-olimpica-480.webp 480w, https://rentalscooterbarcelona.com/images/rsb-inline-skates-rental-barcelona-vila-olimpica-800.webp 800w"",""width"":""800""}"
HOME,sv,818,"{""tag"":""img"",""line"":818,""alt"":""Stadscykel att hyra hos RSB i Vila Olímpica, Barcelona"",""decoding"":""async"",""height"":""533"",""loading"":""lazy"",""sizes"":""(max-width: 640px) 92vw, (max-width: 1024px) 44vw, 420px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-bike-rental-barcelona-vila-olimpica-800.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-bike-rental-barcelona-vila-olimpica-480.webp 480w, https://rentalscooterbarcelona.com/images/rsb-bike-rental-barcelona-vila-olimpica-800.webp 800w"",""width"":""800""}"
HOME,sv,846,"{""tag"":""img"",""line"":846,""alt"":""Rullskridskor att hyra hos RSB i Vila Olímpica, Barcelona"",""decoding"":""async"",""height"":""533"",""loading"":""lazy"",""sizes"":""(max-width: 640px) 92vw, (max-width: 1024px) 44vw, 420px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-quad-skates-rental-barcelona-vila-olimpica-800.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-quad-skates-rental-barcelona-vila-olimpica-480.webp 480w, https://rentalscooterbarcelona.com/images/rsb-quad-skates-rental-barcelona-vila-olimpica-800.webp 800w"",""width"":""800""}"
HOME,sv,874,"{""tag"":""img"",""line"":874,""alt"":""Skateboard att hyra hos RSB i Vila Olímpica, Barcelona"",""decoding"":""async"",""height"":""360"",""loading"":""lazy"",""sizes"":""(max-width: 640px) 92vw, (max-width: 1024px) 44vw, 420px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-skateboard-rental-barcelona-vila-olimpica-800.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-skateboard-rental-barcelona-vila-olimpica-480.webp 480w, https://rentalscooterbarcelona.com/images/rsb-skateboard-rental-barcelona-vila-olimpica-800.webp 800w"",""width"":""800""}"
HOME,sv,902,"{""tag"":""img"",""line"":902,""alt"":""Longboard att hyra hos RSB i Vila Olímpica, Barcelona"",""decoding"":""async"",""height"":""478"",""loading"":""lazy"",""sizes"":""(max-width: 640px) 92vw, (max-width: 1024px) 44vw, 420px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-longboard-rental-barcelona-vila-olimpica-800.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-longboard-rental-barcelona-vila-olimpica-480.webp 480w, https://rentalscooterbarcelona.com/images/rsb-longboard-rental-barcelona-vila-olimpica-800.webp 800w"",""width"":""800""}"
HOME,sv,1162,"{""tag"":""img"",""line"":1162,""alt"":""Person som bär inlines nära Vila Olímpica i Barcelona"",""height"":""600"",""loading"":""lazy"",""src"":""https://rentalscooterbarcelona.com/images/9.webp"",""width"":""800""}"
HOME,sv,1163,"{""tag"":""img"",""line"":1163,""alt"":""Longboards och hjälmar inne i RSB-butiken i Vila Olímpica, Barcelona"",""height"":""600"",""loading"":""lazy"",""src"":""https://rentalscooterbarcelona.com/images/skateboards-rental-barcelona.webp"",""width"":""800""}"
HOME,sv,1164,"{""tag"":""img"",""line"":1164,""alt"":""Leverans av 125cc-scooter av RSB i Barcelona"",""height"":""600"",""loading"":""lazy"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-scooter-barcelona.webp"",""width"":""800""}"
HOME,sv,1165,"{""tag"":""img"",""line"":1165,""alt"":""Kund som hyr inlines hos RSB i Vila Olímpica, Barcelona"",""height"":""600"",""loading"":""lazy"",""src"":""https://rentalscooterbarcelona.com/images/2.webp"",""width"":""800""}"
HOME,sv,1166,"{""tag"":""img"",""line"":1166,""alt"":""Tre personer på longboard längs Barcelonetas strandpromenad i solnedgången, Barcelona"",""height"":""600"",""loading"":""lazy"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-rsb-villa-olimpica-del-poble-nou--rent-skateboard-barcelona-soleado-800-v1.webp"",""width"":""800""}"
HOME,sv,1167,"{""tag"":""img"",""line"":1167,""alt"":""Person som bär inlines nära Vila Olímpica i Barcelona"",""height"":""600"",""loading"":""lazy"",""src"":""https://rentalscooterbarcelona.com/images/9.webp"",""width"":""800""}"
HOME,sv,1168,"{""tag"":""img"",""line"":1168,""alt"":""Longboards och hjälmar inne i RSB-butiken i Vila Olímpica, Barcelona"",""height"":""600"",""loading"":""lazy"",""src"":""https://rentalscooterbarcelona.com/images/skateboards-rental-barcelona.webp"",""width"":""800""}"
HOME,sv,1169,"{""tag"":""img"",""line"":1169,""alt"":""Leverans av 125cc-scooter av RSB i Barcelona"",""height"":""600"",""loading"":""lazy"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-scooter-barcelona.webp"",""width"":""800""}"
HOME,sv,1170,"{""tag"":""img"",""line"":1170,""alt"":""Kund som hyr inlines hos RSB i Vila Olímpica, Barcelona"",""height"":""600"",""loading"":""lazy"",""src"":""https://rentalscooterbarcelona.com/images/2.webp"",""width"":""800""}"
HOME,sv,1171,"{""tag"":""img"",""line"":1171,""alt"":""Tre personer på longboard längs Barcelonetas strandpromenad i solnedgången, Barcelona"",""height"":""600"",""loading"":""lazy"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-rsb-villa-olimpica-del-poble-nou--rent-skateboard-barcelona-soleado-800-v1.webp"",""width"":""800""}"
HOME,sv,1192,"{""tag"":""img"",""line"":1192,""alt"":""Interiör i RSB Rental Scooter Barcelonas butik i Vila Olímpica med inlines, cyklar och skateboards för uthyrning"",""decoding"":""async"",""height"":""630"",""loading"":""lazy"",""sizes"":""(max-width: 768px) 92vw, 900px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-shop-interior-inline-skates-bike-vila-olimpica-1200.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-shop-interior-inline-skates-bike-vila-olimpica-640.webp 640w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-shop-interior-inline-skates-bike-vila-olimpica-900.webp 900w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-shop-interior-inline-skates-bike-vila-olimpica-1200.webp 1200w"",""style"":""width:100%;height:auto;object-fit:cover"",""width"":""1200""}"
HOME,sv,1238,"{""tag"":""img"",""line"":1238,""alt"":""RSB Rental Scooter Barcelona-logotyp"",""decoding"":""async"",""height"":""44"",""loading"":""lazy"",""sizes"":""44px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp 88w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp 140w"",""width"":""44""}"
HOME,pl,600,"{""tag"":""img"",""line"":600,""alt"":""Logo RSB Rental Scooter Barcelona"",""decoding"":""async"",""height"":""70"",""sizes"":""70px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp 88w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp 140w"",""width"":""70""}"
HOME,pl,683,"{""tag"":""img"",""line"":683,""alt"":""Grupa korzystająca z wynajmu skutera, rolek i roweru przy plaży Barceloneta i Vila Olímpica w Barcelonie"",""class"":""zoom"",""decoding"":""async"",""fetchpriority"":""high"",""height"":""900"",""sizes"":""100vw"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-1600-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-480-v1.webp 480w, /images/rsb-barcelona-rental-hero-group-beach-720-v2.webp 720w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-800-v1.webp 800w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-1600-v1.webp 1600w"",""width"":""1600""}"
HOME,pl,747,"{""tag"":""img"",""line"":747,""alt"":""Skuter do wynajęcia w RSB w Vila Olímpica, Barcelona"",""decoding"":""async"",""height"":""936"",""loading"":""lazy"",""sizes"":""(max-width: 640px) 92vw, (max-width: 1024px) 44vw, 420px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-scooter-rental-barcelona-vila-olimpica-800.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-scooter-rental-barcelona-vila-olimpica-480.webp 480w, https://rentalscooterbarcelona.com/images/rsb-scooter-rental-barcelona-vila-olimpica-800.webp 800w"",""width"":""800""}"
HOME,pl,778,"{""tag"":""img"",""line"":778,""alt"":""Rolki do wynajęcia w RSB w Vila Olímpica, Barcelona"",""decoding"":""async"",""height"":""533"",""loading"":""lazy"",""sizes"":""(max-width: 640px) 92vw, (max-width: 1024px) 44vw, 420px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-inline-skates-rental-barcelona-vila-olimpica-800.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-inline-skates-rental-barcelona-vila-olimpica-480.webp 480w, https://rentalscooterbarcelona.com/images/rsb-inline-skates-rental-barcelona-vila-olimpica-800.webp 800w"",""width"":""800""}"
HOME,pl,806,"{""tag"":""img"",""line"":806,""alt"":""Rower miejski do wynajęcia w RSB w Vila Olímpica, Barcelona"",""decoding"":""async"",""height"":""533"",""loading"":""lazy"",""sizes"":""(max-width: 640px) 92vw, (max-width: 1024px) 44vw, 420px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-bike-rental-barcelona-vila-olimpica-800.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-bike-rental-barcelona-vila-olimpica-480.webp 480w, https://rentalscooterbarcelona.com/images/rsb-bike-rental-barcelona-vila-olimpica-800.webp 800w"",""width"":""800""}"
HOME,pl,834,"{""tag"":""img"",""line"":834,""alt"":""Wrotki do wynajęcia w RSB w Vila Olímpica, Barcelona"",""decoding"":""async"",""height"":""533"",""loading"":""lazy"",""sizes"":""(max-width: 640px) 92vw, (max-width: 1024px) 44vw, 420px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-quad-skates-rental-barcelona-vila-olimpica-800.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-quad-skates-rental-barcelona-vila-olimpica-480.webp 480w, https://rentalscooterbarcelona.com/images/rsb-quad-skates-rental-barcelona-vila-olimpica-800.webp 800w"",""width"":""800""}"
HOME,pl,862,"{""tag"":""img"",""line"":862,""alt"":""Deskorolka do wynajęcia w RSB w Vila Olímpica, Barcelona"",""decoding"":""async"",""height"":""360"",""loading"":""lazy"",""sizes"":""(max-width: 640px) 92vw, (max-width: 1024px) 44vw, 420px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-skateboard-rental-barcelona-vila-olimpica-800.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-skateboard-rental-barcelona-vila-olimpica-480.webp 480w, https://rentalscooterbarcelona.com/images/rsb-skateboard-rental-barcelona-vila-olimpica-800.webp 800w"",""width"":""800""}"
HOME,pl,890,"{""tag"":""img"",""line"":890,""alt"":""Longboard do wynajęcia w RSB w Vila Olímpica, Barcelona"",""decoding"":""async"",""height"":""478"",""loading"":""lazy"",""sizes"":""(max-width: 640px) 92vw, (max-width: 1024px) 44vw, 420px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-longboard-rental-barcelona-vila-olimpica-800.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-longboard-rental-barcelona-vila-olimpica-480.webp 480w, https://rentalscooterbarcelona.com/images/rsb-longboard-rental-barcelona-vila-olimpica-800.webp 800w"",""width"":""800""}"
HOME,pl,1150,"{""tag"":""img"",""line"":1150,""alt"":""Osoba niosąca rolki blisko Vila Olímpica w Barcelonie"",""height"":""600"",""loading"":""lazy"",""src"":""https://rentalscooterbarcelona.com/images/9.webp"",""width"":""800""}"
HOME,pl,1151,"{""tag"":""img"",""line"":1151,""alt"":""Longboardy i kaski pokazane w wypożyczalni RSB w Vila Olímpica w Barcelonie"",""height"":""600"",""loading"":""lazy"",""src"":""https://rentalscooterbarcelona.com/images/skateboards-rental-barcelona.webp"",""width"":""800""}"
HOME,pl,1152,"{""tag"":""img"",""line"":1152,""alt"":""Dostawa skutera 125cc przez RSB w Barcelonie"",""height"":""600"",""loading"":""lazy"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-scooter-barcelona.webp"",""width"":""800""}"
HOME,pl,1153,"{""tag"":""img"",""line"":1153,""alt"":""Klient wypożyczający rolki w RSB w Vila Olímpica w Barcelonie"",""height"":""600"",""loading"":""lazy"",""src"":""https://rentalscooterbarcelona.com/images/2.webp"",""width"":""800""}"
HOME,pl,1154,"{""tag"":""img"",""line"":1154,""alt"":""Trzy osoby jadące na longboardach wzdłuż wybrzeża Barceloneta o zachodzie słońca w Barcelonie"",""height"":""600"",""loading"":""lazy"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-rsb-villa-olimpica-del-poble-nou--rent-skateboard-barcelona-soleado-800-v1.webp"",""width"":""800""}"
HOME,pl,1155,"{""tag"":""img"",""line"":1155,""alt"":""Osoba niosąca rolki blisko Vila Olímpica w Barcelonie"",""height"":""600"",""loading"":""lazy"",""src"":""https://rentalscooterbarcelona.com/images/9.webp"",""width"":""800""}"
HOME,pl,1156,"{""tag"":""img"",""line"":1156,""alt"":""Longboardy i kaski pokazane w wypożyczalni RSB w Vila Olímpica w Barcelonie"",""height"":""600"",""loading"":""lazy"",""src"":""https://rentalscooterbarcelona.com/images/skateboards-rental-barcelona.webp"",""width"":""800""}"
HOME,pl,1157,"{""tag"":""img"",""line"":1157,""alt"":""Dostawa skutera 125cc przez RSB w Barcelonie"",""height"":""600"",""loading"":""lazy"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-scooter-barcelona.webp"",""width"":""800""}"
HOME,pl,1158,"{""tag"":""img"",""line"":1158,""alt"":""Klient wypożyczający rolki w RSB w Vila Olímpica w Barcelonie"",""height"":""600"",""loading"":""lazy"",""src"":""https://rentalscooterbarcelona.com/images/2.webp"",""width"":""800""}"
HOME,pl,1159,"{""tag"":""img"",""line"":1159,""alt"":""Trzy osoby jadące na longboardach wzdłuż wybrzeża Barceloneta o zachodzie słońca w Barcelonie"",""height"":""600"",""loading"":""lazy"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-rsb-villa-olimpica-del-poble-nou--rent-skateboard-barcelona-soleado-800-v1.webp"",""width"":""800""}"
HOME,pl,1180,"{""tag"":""img"",""line"":1180,""alt"":""Wnętrze wypożyczalni RSB Rental Scooter Barcelona w Vila Olímpica z rolkami, rowerami i deskorolkami do wynajęcia"",""decoding"":""async"",""height"":""630"",""loading"":""lazy"",""sizes"":""(max-width: 768px) 92vw, 900px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-shop-interior-inline-skates-bike-vila-olimpica-1200.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-shop-interior-inline-skates-bike-vila-olimpica-640.webp 640w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-shop-interior-inline-skates-bike-vila-olimpica-900.webp 900w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-shop-interior-inline-skates-bike-vila-olimpica-1200.webp 1200w"",""style"":""width:100%;height:auto;object-fit:cover"",""width"":""1200""}"
HOME,pl,1226,"{""tag"":""img"",""line"":1226,""alt"":""Logo RSB Rental Scooter Barcelona"",""decoding"":""async"",""height"":""44"",""loading"":""lazy"",""sizes"":""44px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp 88w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp 140w"",""width"":""44""}"
PRICES,en,1265,"{""tag"":""img"",""line"":1265,""alt"":""RSB Rental Scooter Barcelona logo"",""decoding"":""async"",""height"":""70"",""sizes"":""70px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp 88w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp 140w"",""width"":""70""}"
PRICES,en,1347,"{""tag"":""img"",""line"":1347,""alt"":""Group enjoying scooter, bike, inline skates and skateboard and longboard rental on Barceloneta Beach in Barcelona"",""class"":""hero-photo zoom"",""decoding"":""async"",""fetchpriority"":""high"",""height"":""449"",""loading"":""eager"",""sizes"":""100vw"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-800-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-480-v1.webp 480w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-800-v1.webp 800w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-1600-v1.webp 1600w"",""width"":""800""}"
