grupo,idioma,linea,etiqueta,href_literal,url_absoluta,texto,idioma_destino,categoria_destino,destino_en_alcance,fragmento_local_resuelto,atributos_y_contexto
SCOOTER,it,1112,a,https://rentalscooterbarcelona.com/it/blog/,https://rentalscooterbarcelona.com/it/blog/,Blog,it,BLOG HOME,NO,AUSENTE,"{""tag"":""a"",""line"":1112,""class"":""footer-link"",""href"":""https://rentalscooterbarcelona.com/it/blog/"",""raw_href"":""https://rentalscooterbarcelona.com/it/blog/"",""absolute_url"":""https://rentalscooterbarcelona.com/it/blog/"",""text"":""Blog"",""accessible_name_static"":""Blog"",""internal"":true,""ancestors"":[{""tag"":""footer"",""id"":null,""class"":""footer""}],""destination_language"":""it"",""destination_category"":""BLOG HOME"",""same_page_fragment_exists"":null,""destination_in_scope"":false}"
SCOOTER,it,1115,a,https://rentalscooterbarcelona.com/it/location-contact/,https://rentalscooterbarcelona.com/it/location-contact/,Posizione e contatti,it,location-contact,NO,AUSENTE,"{""tag"":""a"",""line"":1115,""class"":""footer-link"",""href"":""https://rentalscooterbarcelona.com/it/location-contact/"",""raw_href"":""https://rentalscooterbarcelona.com/it/location-contact/"",""absolute_url"":""https://rentalscooterbarcelona.com/it/location-contact/"",""text"":""Posizione e contatti"",""accessible_name_static"":""Posizione e contatti"",""internal"":true,""ancestors"":[{""tag"":""footer"",""id"":null,""class"":""footer""}],""destination_language"":""it"",""destination_category"":""location-contact"",""same_page_fragment_exists"":null,""destination_in_scope"":false}"
SCOOTER,it,1121,a,https://rentalscooterbarcelona.com/it/scooter/,https://rentalscooterbarcelona.com/it/scooter/,Noleggio di scooter 50cc e 125cc a Barcellona,it,scooter,SÍ,AUSENTE,"{""tag"":""a"",""line"":1121,""class"":""footer-link"",""href"":""https://rentalscooterbarcelona.com/it/scooter/"",""raw_href"":""https://rentalscooterbarcelona.com/it/scooter/"",""absolute_url"":""https://rentalscooterbarcelona.com/it/scooter/"",""text"":""Noleggio di scooter 50cc e 125cc a Barcellona"",""accessible_name_static"":""Noleggio di scooter 50cc e 125cc a Barcellona"",""internal"":true,""ancestors"":[{""tag"":""footer"",""id"":null,""class"":""footer""}],""destination_language"":""it"",""destination_category"":""scooter"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
SCOOTER,it,1122,a,https://rentalscooterbarcelona.com/it/rollerblades/,https://rentalscooterbarcelona.com/it/rollerblades/,Noleggio pattini in linea a Barcellona,it,rollerblades,SÍ,AUSENTE,"{""tag"":""a"",""line"":1122,""class"":""footer-link"",""href"":""https://rentalscooterbarcelona.com/it/rollerblades/"",""raw_href"":""https://rentalscooterbarcelona.com/it/rollerblades/"",""absolute_url"":""https://rentalscooterbarcelona.com/it/rollerblades/"",""text"":""Noleggio pattini in linea a Barcellona"",""accessible_name_static"":""Noleggio pattini in linea a Barcellona"",""internal"":true,""ancestors"":[{""tag"":""footer"",""id"":null,""class"":""footer""}],""destination_language"":""it"",""destination_category"":""rollerblades"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
SCOOTER,it,1123,a,https://rentalscooterbarcelona.com/it/bike/,https://rentalscooterbarcelona.com/it/bike/,Noleggio biciclette a Barcellona,it,bike,NO,AUSENTE,"{""tag"":""a"",""line"":1123,""class"":""footer-link"",""href"":""https://rentalscooterbarcelona.com/it/bike/"",""raw_href"":""https://rentalscooterbarcelona.com/it/bike/"",""absolute_url"":""https://rentalscooterbarcelona.com/it/bike/"",""text"":""Noleggio biciclette a Barcellona"",""accessible_name_static"":""Noleggio biciclette a Barcellona"",""internal"":true,""ancestors"":[{""tag"":""footer"",""id"":null,""class"":""footer""}],""destination_language"":""it"",""destination_category"":""bike"",""same_page_fragment_exists"":null,""destination_in_scope"":false}"
SCOOTER,it,1124,a,https://rentalscooterbarcelona.com/it/quads/,https://rentalscooterbarcelona.com/it/quads/,Noleggio pattini a rotelle a Barcellona,it,quads,NO,AUSENTE,"{""tag"":""a"",""line"":1124,""class"":""footer-link"",""href"":""https://rentalscooterbarcelona.com/it/quads/"",""raw_href"":""https://rentalscooterbarcelona.com/it/quads/"",""absolute_url"":""https://rentalscooterbarcelona.com/it/quads/"",""text"":""Noleggio pattini a rotelle a Barcellona"",""accessible_name_static"":""Noleggio pattini a rotelle a Barcellona"",""internal"":true,""ancestors"":[{""tag"":""footer"",""id"":null,""class"":""footer""}],""destination_language"":""it"",""destination_category"":""quads"",""same_page_fragment_exists"":null,""destination_in_scope"":false}"
SCOOTER,it,1125,a,https://rentalscooterbarcelona.com/it/skateboard/,https://rentalscooterbarcelona.com/it/skateboard/,Noleggio skateboard a Barcellona,it,skateboard,NO,AUSENTE,"{""tag"":""a"",""line"":1125,""class"":""footer-link"",""href"":""https://rentalscooterbarcelona.com/it/skateboard/"",""raw_href"":""https://rentalscooterbarcelona.com/it/skateboard/"",""absolute_url"":""https://rentalscooterbarcelona.com/it/skateboard/"",""text"":""Noleggio skateboard a Barcellona"",""accessible_name_static"":""Noleggio skateboard a Barcellona"",""internal"":true,""ancestors"":[{""tag"":""footer"",""id"":null,""class"":""footer""}],""destination_language"":""it"",""destination_category"":""skateboard"",""same_page_fragment_exists"":null,""destination_in_scope"":false}"
SCOOTER,it,1126,a,https://rentalscooterbarcelona.com/it/longboard/,https://rentalscooterbarcelona.com/it/longboard/,Noleggio longboard a Barcellona,it,longboard,NO,AUSENTE,"{""tag"":""a"",""line"":1126,""class"":""footer-link"",""href"":""https://rentalscooterbarcelona.com/it/longboard/"",""raw_href"":""https://rentalscooterbarcelona.com/it/longboard/"",""absolute_url"":""https://rentalscooterbarcelona.com/it/longboard/"",""text"":""Noleggio longboard a Barcellona"",""accessible_name_static"":""Noleggio longboard a Barcellona"",""internal"":true,""ancestors"":[{""tag"":""footer"",""id"":null,""class"":""footer""}],""destination_language"":""it"",""destination_category"":""longboard"",""same_page_fragment_exists"":null,""destination_in_scope"":false}"
SCOOTER,de,6,link,/site.webmanifest,https://rentalscooterbarcelona.com/site.webmanifest,,en,site.webmanifest,NO,AUSENTE,"{""tag"":""link"",""line"":6,""rel"":""manifest"",""href"":""/site.webmanifest"",""raw_href"":""/site.webmanifest"",""absolute_url"":""https://rentalscooterbarcelona.com/site.webmanifest"",""text"":"""",""accessible_name_static"":null,""internal"":true,""ancestors"":[],""destination_language"":""en"",""destination_category"":""site.webmanifest"",""same_page_fragment_exists"":null,""destination_in_scope"":false}"
SCOOTER,de,13,link,https://rentalscooterbarcelona.com/de/scooter/,https://rentalscooterbarcelona.com/de/scooter/,,de,scooter,SÍ,AUSENTE,"{""tag"":""link"",""line"":13,""href"":""https://rentalscooterbarcelona.com/de/scooter/"",""rel"":""canonical"",""raw_href"":""https://rentalscooterbarcelona.com/de/scooter/"",""absolute_url"":""https://rentalscooterbarcelona.com/de/scooter/"",""text"":"""",""accessible_name_static"":null,""internal"":true,""ancestors"":[],""destination_language"":""de"",""destination_category"":""scooter"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
SCOOTER,de,13,link,https://rentalscooterbarcelona.com/scooter/,https://rentalscooterbarcelona.com/scooter/,,en,scooter,SÍ,AUSENTE,"{""tag"":""link"",""line"":13,""href"":""https://rentalscooterbarcelona.com/scooter/"",""hreflang"":""x-default"",""rel"":""alternate"",""raw_href"":""https://rentalscooterbarcelona.com/scooter/"",""absolute_url"":""https://rentalscooterbarcelona.com/scooter/"",""text"":"""",""accessible_name_static"":null,""internal"":true,""ancestors"":[],""destination_language"":""en"",""destination_category"":""scooter"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
SCOOTER,de,13,link,https://rentalscooterbarcelona.com/scooter/,https://rentalscooterbarcelona.com/scooter/,,en,scooter,SÍ,AUSENTE,"{""tag"":""link"",""line"":13,""href"":""https://rentalscooterbarcelona.com/scooter/"",""hreflang"":""en"",""rel"":""alternate"",""raw_href"":""https://rentalscooterbarcelona.com/scooter/"",""absolute_url"":""https://rentalscooterbarcelona.com/scooter/"",""text"":"""",""accessible_name_static"":null,""internal"":true,""ancestors"":[],""destination_language"":""en"",""destination_category"":""scooter"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
SCOOTER,de,13,link,https://rentalscooterbarcelona.com/es/scooter/,https://rentalscooterbarcelona.com/es/scooter/,,es,scooter,SÍ,AUSENTE,"{""tag"":""link"",""line"":13,""href"":""https://rentalscooterbarcelona.com/es/scooter/"",""hreflang"":""es"",""rel"":""alternate"",""raw_href"":""https://rentalscooterbarcelona.com/es/scooter/"",""absolute_url"":""https://rentalscooterbarcelona.com/es/scooter/"",""text"":"""",""accessible_name_static"":null,""internal"":true,""ancestors"":[],""destination_language"":""es"",""destination_category"":""scooter"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
SCOOTER,de,13,link,https://rentalscooterbarcelona.com/fr/scooter/,https://rentalscooterbarcelona.com/fr/scooter/,,fr,scooter,SÍ,AUSENTE,"{""tag"":""link"",""line"":13,""href"":""https://rentalscooterbarcelona.com/fr/scooter/"",""hreflang"":""fr"",""rel"":""alternate"",""raw_href"":""https://rentalscooterbarcelona.com/fr/scooter/"",""absolute_url"":""https://rentalscooterbarcelona.com/fr/scooter/"",""text"":"""",""accessible_name_static"":null,""internal"":true,""ancestors"":[],""destination_language"":""fr"",""destination_category"":""scooter"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
SCOOTER,de,13,link,https://rentalscooterbarcelona.com/it/scooter/,https://rentalscooterbarcelona.com/it/scooter/,,it,scooter,SÍ,AUSENTE,"{""tag"":""link"",""line"":13,""href"":""https://rentalscooterbarcelona.com/it/scooter/"",""hreflang"":""it"",""rel"":""alternate"",""raw_href"":""https://rentalscooterbarcelona.com/it/scooter/"",""absolute_url"":""https://rentalscooterbarcelona.com/it/scooter/"",""text"":"""",""accessible_name_static"":null,""internal"":true,""ancestors"":[],""destination_language"":""it"",""destination_category"":""scooter"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
SCOOTER,de,13,link,https://rentalscooterbarcelona.com/de/scooter/,https://rentalscooterbarcelona.com/de/scooter/,,de,scooter,SÍ,AUSENTE,"{""tag"":""link"",""line"":13,""href"":""https://rentalscooterbarcelona.com/de/scooter/"",""hreflang"":""de"",""rel"":""alternate"",""raw_href"":""https://rentalscooterbarcelona.com/de/scooter/"",""absolute_url"":""https://rentalscooterbarcelona.com/de/scooter/"",""text"":"""",""accessible_name_static"":null,""internal"":true,""ancestors"":[],""destination_language"":""de"",""destination_category"":""scooter"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
SCOOTER,de,13,link,https://rentalscooterbarcelona.com/nl/scooter/,https://rentalscooterbarcelona.com/nl/scooter/,,nl,scooter,SÍ,AUSENTE,"{""tag"":""link"",""line"":13,""href"":""https://rentalscooterbarcelona.com/nl/scooter/"",""hreflang"":""nl"",""rel"":""alternate"",""raw_href"":""https://rentalscooterbarcelona.com/nl/scooter/"",""absolute_url"":""https://rentalscooterbarcelona.com/nl/scooter/"",""text"":"""",""accessible_name_static"":null,""internal"":true,""ancestors"":[],""destination_language"":""nl"",""destination_category"":""scooter"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
SCOOTER,de,13,link,https://rentalscooterbarcelona.com/pt/scooter/,https://rentalscooterbarcelona.com/pt/scooter/,,pt,scooter,SÍ,AUSENTE,"{""tag"":""link"",""line"":13,""href"":""https://rentalscooterbarcelona.com/pt/scooter/"",""hreflang"":""pt"",""rel"":""alternate"",""raw_href"":""https://rentalscooterbarcelona.com/pt/scooter/"",""absolute_url"":""https://rentalscooterbarcelona.com/pt/scooter/"",""text"":"""",""accessible_name_static"":null,""internal"":true,""ancestors"":[],""destination_language"":""pt"",""destination_category"":""scooter"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
SCOOTER,de,13,link,https://rentalscooterbarcelona.com/cat/scooter/,https://rentalscooterbarcelona.com/cat/scooter/,,ca,scooter,SÍ,AUSENTE,"{""tag"":""link"",""line"":13,""href"":""https://rentalscooterbarcelona.com/cat/scooter/"",""hreflang"":""ca"",""rel"":""alternate"",""raw_href"":""https://rentalscooterbarcelona.com/cat/scooter/"",""absolute_url"":""https://rentalscooterbarcelona.com/cat/scooter/"",""text"":"""",""accessible_name_static"":null,""internal"":true,""ancestors"":[],""destination_language"":""ca"",""destination_category"":""scooter"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
SCOOTER,de,13,link,https://rentalscooterbarcelona.com/sv/scooter/,https://rentalscooterbarcelona.com/sv/scooter/,,sv,scooter,SÍ,AUSENTE,"{""tag"":""link"",""line"":13,""href"":""https://rentalscooterbarcelona.com/sv/scooter/"",""hreflang"":""sv"",""rel"":""alternate"",""raw_href"":""https://rentalscooterbarcelona.com/sv/scooter/"",""absolute_url"":""https://rentalscooterbarcelona.com/sv/scooter/"",""text"":"""",""accessible_name_static"":null,""internal"":true,""ancestors"":[],""destination_language"":""sv"",""destination_category"":""scooter"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
SCOOTER,de,13,link,https://rentalscooterbarcelona.com/pl/scooter/,https://rentalscooterbarcelona.com/pl/scooter/,,pl,scooter,SÍ,AUSENTE,"{""tag"":""link"",""line"":13,""href"":""https://rentalscooterbarcelona.com/pl/scooter/"",""hreflang"":""pl"",""rel"":""alternate"",""raw_href"":""https://rentalscooterbarcelona.com/pl/scooter/"",""absolute_url"":""https://rentalscooterbarcelona.com/pl/scooter/"",""text"":"""",""accessible_name_static"":null,""internal"":true,""ancestors"":[],""destination_language"":""pl"",""destination_category"":""scooter"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
SCOOTER,de,36,link,https://rentalscooterbarcelona.com/favicon.ico,https://rentalscooterbarcelona.com/favicon.ico,,en,favicon.ico,NO,AUSENTE,"{""tag"":""link"",""line"":36,""href"":""https://rentalscooterbarcelona.com/favicon.ico"",""rel"":""icon"",""sizes"":""any"",""raw_href"":""https://rentalscooterbarcelona.com/favicon.ico"",""absolute_url"":""https://rentalscooterbarcelona.com/favicon.ico"",""text"":"""",""accessible_name_static"":null,""internal"":true,""ancestors"":[],""destination_language"":""en"",""destination_category"":""favicon.ico"",""same_page_fragment_exists"":null,""destination_in_scope"":false}"
SCOOTER,de,37,link,https://rentalscooterbarcelona.com/favicon-16x16.png,https://rentalscooterbarcelona.com/favicon-16x16.png,,en,favicon-16x16.png,NO,AUSENTE,"{""tag"":""link"",""line"":37,""href"":""https://rentalscooterbarcelona.com/favicon-16x16.png"",""rel"":""icon"",""sizes"":""16x16"",""type"":""image/png"",""raw_href"":""https://rentalscooterbarcelona.com/favicon-16x16.png"",""absolute_url"":""https://rentalscooterbarcelona.com/favicon-16x16.png"",""text"":"""",""accessible_name_static"":null,""internal"":true,""ancestors"":[],""destination_language"":""en"",""destination_category"":""favicon-16x16.png"",""same_page_fragment_exists"":null,""destination_in_scope"":false}"
SCOOTER,de,38,link,https://rentalscooterbarcelona.com/favicon-32x32.png,https://rentalscooterbarcelona.com/favicon-32x32.png,,en,favicon-32x32.png,NO,AUSENTE,"{""tag"":""link"",""line"":38,""href"":""https://rentalscooterbarcelona.com/favicon-32x32.png"",""rel"":""icon"",""sizes"":""32x32"",""type"":""image/png"",""raw_href"":""https://rentalscooterbarcelona.com/favicon-32x32.png"",""absolute_url"":""https://rentalscooterbarcelona.com/favicon-32x32.png"",""text"":"""",""accessible_name_static"":null,""internal"":true,""ancestors"":[],""destination_language"":""en"",""destination_category"":""favicon-32x32.png"",""same_page_fragment_exists"":null,""destination_in_scope"":false}"
SCOOTER,de,39,link,https://rentalscooterbarcelona.com/favicon-192x192.png,https://rentalscooterbarcelona.com/favicon-192x192.png,,en,favicon-192x192.png,NO,AUSENTE,"{""tag"":""link"",""line"":39,""href"":""https://rentalscooterbarcelona.com/favicon-192x192.png"",""rel"":""icon"",""sizes"":""192x192"",""type"":""image/png"",""raw_href"":""https://rentalscooterbarcelona.com/favicon-192x192.png"",""absolute_url"":""https://rentalscooterbarcelona.com/favicon-192x192.png"",""text"":"""",""accessible_name_static"":null,""internal"":true,""ancestors"":[],""destination_language"":""en"",""destination_category"":""favicon-192x192.png"",""same_page_fragment_exists"":null,""destination_in_scope"":false}"
SCOOTER,de,39,link,https://rentalscooterbarcelona.com/favicon-512x512.png,https://rentalscooterbarcelona.com/favicon-512x512.png,,en,favicon-512x512.png,NO,AUSENTE,"{""tag"":""link"",""line"":39,""href"":""https://rentalscooterbarcelona.com/favicon-512x512.png"",""rel"":""icon"",""sizes"":""512x512"",""type"":""image/png"",""raw_href"":""https://rentalscooterbarcelona.com/favicon-512x512.png"",""absolute_url"":""https://rentalscooterbarcelona.com/favicon-512x512.png"",""text"":"""",""accessible_name_static"":null,""internal"":true,""ancestors"":[],""destination_language"":""en"",""destination_category"":""favicon-512x512.png"",""same_page_fragment_exists"":null,""destination_in_scope"":false}"
SCOOTER,de,40,link,https://rentalscooterbarcelona.com/apple-touch-icon.png,https://rentalscooterbarcelona.com/apple-touch-icon.png,,en,apple-touch-icon.png,NO,AUSENTE,"{""tag"":""link"",""line"":40,""href"":""https://rentalscooterbarcelona.com/apple-touch-icon.png"",""rel"":""apple-touch-icon"",""raw_href"":""https://rentalscooterbarcelona.com/apple-touch-icon.png"",""absolute_url"":""https://rentalscooterbarcelona.com/apple-touch-icon.png"",""text"":"""",""accessible_name_static"":null,""internal"":true,""ancestors"":[],""destination_language"":""en"",""destination_category"":""apple-touch-icon.png"",""same_page_fragment_exists"":null,""destination_in_scope"":false}"
SCOOTER,de,43,link,https://rentalscooterbarcelona.com/images/rsb-scooter-rental-barcelona-hero-group-v1-1536.webp,https://rentalscooterbarcelona.com/images/rsb-scooter-rental-barcelona-hero-group-v1-1536.webp,,en,images,NO,AUSENTE,"{""tag"":""link"",""line"":43,""as"":""image"",""fetchpriority"":""high"",""href"":""https://rentalscooterbarcelona.com/images/rsb-scooter-rental-barcelona-hero-group-v1-1536.webp"",""imagesizes"":""100vw"",""imagesrcset"":""https://rentalscooterbarcelona.com/images/rsb-scooter-rental-barcelona-hero-group-v1-1536.webp 1536w"",""rel"":""preload"",""raw_href"":""https://rentalscooterbarcelona.com/images/rsb-scooter-rental-barcelona-hero-group-v1-1536.webp"",""absolute_url"":""https://rentalscooterbarcelona.com/images/rsb-scooter-rental-barcelona-hero-group-v1-1536.webp"",""text"":"""",""accessible_name_static"":null,""internal"":true,""ancestors"":[],""destination_language"":""en"",""destination_category"":""images"",""same_page_fragment_exists"":null,""destination_in_scope"":false}"
SCOOTER,de,43,link,https://rentalscooterbarcelona.com/styles.css?v=20260813,https://rentalscooterbarcelona.com/styles.css?v=20260813,,en,styles.css,NO,AUSENTE,"{""tag"":""link"",""line"":43,""href"":""https://rentalscooterbarcelona.com/styles.css?v=20260813"",""rel"":""stylesheet"",""raw_href"":""https://rentalscooterbarcelona.com/styles.css?v=20260813"",""absolute_url"":""https://rentalscooterbarcelona.com/styles.css?v=20260813"",""text"":"""",""accessible_name_static"":null,""internal"":true,""ancestors"":[],""destination_language"":""en"",""destination_category"":""styles.css"",""same_page_fragment_exists"":null,""destination_in_scope"":false}"
SCOOTER,de,44,link,https://rentalscooterbarcelona.com/scooter/styles41.css?v=41,https://rentalscooterbarcelona.com/scooter/styles41.css?v=41,,en,scooter,NO,AUSENTE,"{""tag"":""link"",""line"":44,""href"":""https://rentalscooterbarcelona.com/scooter/styles41.css?v=41"",""rel"":""stylesheet"",""raw_href"":""https://rentalscooterbarcelona.com/scooter/styles41.css?v=41"",""absolute_url"":""https://rentalscooterbarcelona.com/scooter/styles41.css?v=41"",""text"":"""",""accessible_name_static"":null,""internal"":true,""ancestors"":[],""destination_language"":""en"",""destination_category"":""scooter"",""same_page_fragment_exists"":null,""destination_in_scope"":false}"
SCOOTER,de,758,a,https://rentalscooterbarcelona.com/de/,https://rentalscooterbarcelona.com/de/,RSB RENTAL SCOOTER BARCELONA,de,HOME,SÍ,AUSENTE,"{""tag"":""a"",""line"":758,""class"":""brand"",""href"":""https://rentalscooterbarcelona.com/de/"",""raw_href"":""https://rentalscooterbarcelona.com/de/"",""absolute_url"":""https://rentalscooterbarcelona.com/de/"",""text"":""RSB RENTAL SCOOTER BARCELONA"",""accessible_name_static"":""RSB RENTAL SCOOTER BARCELONA"",""internal"":true,""ancestors"":[{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""de"",""destination_category"":""HOME"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
SCOOTER,de,766,a,https://rentalscooterbarcelona.com/de/,https://rentalscooterbarcelona.com/de/,Startseite,de,HOME,SÍ,AUSENTE,"{""tag"":""a"",""line"":766,""class"":""nav-link"",""href"":""https://rentalscooterbarcelona.com/de/"",""raw_href"":""https://rentalscooterbarcelona.com/de/"",""absolute_url"":""https://rentalscooterbarcelona.com/de/"",""text"":""Startseite"",""accessible_name_static"":""Startseite"",""internal"":true,""ancestors"":[{""tag"":""nav"",""id"":null,""class"":""nav-desktop""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""de"",""destination_category"":""HOME"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
SCOOTER,de,767,a,https://rentalscooterbarcelona.com/de/Prices/,https://rentalscooterbarcelona.com/de/Prices/,Preise,de,Prices,SÍ,AUSENTE,"{""tag"":""a"",""line"":767,""class"":""nav-link"",""href"":""https://rentalscooterbarcelona.com/de/Prices/"",""raw_href"":""https://rentalscooterbarcelona.com/de/Prices/"",""absolute_url"":""https://rentalscooterbarcelona.com/de/Prices/"",""text"":""Preise"",""accessible_name_static"":""Preise"",""internal"":true,""ancestors"":[{""tag"":""nav"",""id"":null,""class"":""nav-desktop""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""de"",""destination_category"":""Prices"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
SCOOTER,de,768,a,https://rentalscooterbarcelona.com/de/scooter/,https://rentalscooterbarcelona.com/de/scooter/,Scooter,de,scooter,SÍ,AUSENTE,"{""tag"":""a"",""line"":768,""class"":""nav-link"",""href"":""https://rentalscooterbarcelona.com/de/scooter/"",""raw_href"":""https://rentalscooterbarcelona.com/de/scooter/"",""absolute_url"":""https://rentalscooterbarcelona.com/de/scooter/"",""text"":""Scooter"",""accessible_name_static"":""Scooter"",""internal"":true,""ancestors"":[{""tag"":""nav"",""id"":null,""class"":""nav-desktop""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""de"",""destination_category"":""scooter"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
SCOOTER,de,769,a,https://rentalscooterbarcelona.com/de/rollerblades/,https://rentalscooterbarcelona.com/de/rollerblades/,Inlineskates,de,rollerblades,SÍ,AUSENTE,"{""tag"":""a"",""line"":769,""class"":""nav-link"",""href"":""https://rentalscooterbarcelona.com/de/rollerblades/"",""raw_href"":""https://rentalscooterbarcelona.com/de/rollerblades/"",""absolute_url"":""https://rentalscooterbarcelona.com/de/rollerblades/"",""text"":""Inlineskates"",""accessible_name_static"":""Inlineskates"",""internal"":true,""ancestors"":[{""tag"":""nav"",""id"":null,""class"":""nav-desktop""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""de"",""destination_category"":""rollerblades"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
SCOOTER,de,770,a,https://rentalscooterbarcelona.com/de/blog/,https://rentalscooterbarcelona.com/de/blog/,Blog,de,BLOG HOME,NO,AUSENTE,"{""tag"":""a"",""line"":770,""class"":""nav-link"",""href"":""https://rentalscooterbarcelona.com/de/blog/"",""raw_href"":""https://rentalscooterbarcelona.com/de/blog/"",""absolute_url"":""https://rentalscooterbarcelona.com/de/blog/"",""text"":""Blog"",""accessible_name_static"":""Blog"",""internal"":true,""ancestors"":[{""tag"":""nav"",""id"":null,""class"":""nav-desktop""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""de"",""destination_category"":""BLOG HOME"",""same_page_fragment_exists"":null,""destination_in_scope"":false}"
SCOOTER,de,770,a,https://rentalscooterbarcelona.com/de/location-contact/,https://rentalscooterbarcelona.com/de/location-contact/,Standort & Kontakt,de,location-contact,NO,AUSENTE,"{""tag"":""a"",""line"":770,""class"":""nav-link"",""href"":""https://rentalscooterbarcelona.com/de/location-contact/"",""raw_href"":""https://rentalscooterbarcelona.com/de/location-contact/"",""absolute_url"":""https://rentalscooterbarcelona.com/de/location-contact/"",""text"":""Standort & Kontakt"",""accessible_name_static"":""Standort & Kontakt"",""internal"":true,""ancestors"":[{""tag"":""nav"",""id"":null,""class"":""nav-desktop""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""de"",""destination_category"":""location-contact"",""same_page_fragment_exists"":null,""destination_in_scope"":false}"
SCOOTER,de,780,a,https://rentalscooterbarcelona.com/scooter/,https://rentalscooterbarcelona.com/scooter/,en Englisch,en,scooter,SÍ,AUSENTE,"{""tag"":""a"",""line"":780,""class"":""dropdown-item"",""href"":""https://rentalscooterbarcelona.com/scooter/"",""raw_href"":""https://rentalscooterbarcelona.com/scooter/"",""absolute_url"":""https://rentalscooterbarcelona.com/scooter/"",""text"":""en Englisch"",""accessible_name_static"":""en Englisch"",""internal"":true,""ancestors"":[{""tag"":""div"",""id"":""langMenu"",""class"":""dropdown-menu""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""en"",""destination_category"":""scooter"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
SCOOTER,de,780,a,https://rentalscooterbarcelona.com/es/scooter/,https://rentalscooterbarcelona.com/es/scooter/,es Spanisch,es,scooter,SÍ,AUSENTE,"{""tag"":""a"",""line"":780,""class"":""dropdown-item"",""href"":""https://rentalscooterbarcelona.com/es/scooter/"",""raw_href"":""https://rentalscooterbarcelona.com/es/scooter/"",""absolute_url"":""https://rentalscooterbarcelona.com/es/scooter/"",""text"":""es Spanisch"",""accessible_name_static"":""es Spanisch"",""internal"":true,""ancestors"":[{""tag"":""div"",""id"":""langMenu"",""class"":""dropdown-menu""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""es"",""destination_category"":""scooter"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
SCOOTER,de,780,a,https://rentalscooterbarcelona.com/fr/scooter/,https://rentalscooterbarcelona.com/fr/scooter/,fr Französisch,fr,scooter,SÍ,AUSENTE,"{""tag"":""a"",""line"":780,""class"":""dropdown-item"",""href"":""https://rentalscooterbarcelona.com/fr/scooter/"",""raw_href"":""https://rentalscooterbarcelona.com/fr/scooter/"",""absolute_url"":""https://rentalscooterbarcelona.com/fr/scooter/"",""text"":""fr Französisch"",""accessible_name_static"":""fr Französisch"",""internal"":true,""ancestors"":[{""tag"":""div"",""id"":""langMenu"",""class"":""dropdown-menu""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""fr"",""destination_category"":""scooter"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
SCOOTER,de,780,a,https://rentalscooterbarcelona.com/it/scooter/,https://rentalscooterbarcelona.com/it/scooter/,it Italienisch,it,scooter,SÍ,AUSENTE,"{""tag"":""a"",""line"":780,""class"":""dropdown-item"",""href"":""https://rentalscooterbarcelona.com/it/scooter/"",""raw_href"":""https://rentalscooterbarcelona.com/it/scooter/"",""absolute_url"":""https://rentalscooterbarcelona.com/it/scooter/"",""text"":""it Italienisch"",""accessible_name_static"":""it Italienisch"",""internal"":true,""ancestors"":[{""tag"":""div"",""id"":""langMenu"",""class"":""dropdown-menu""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""it"",""destination_category"":""scooter"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
